Category,Text,Label,Issue?,Notes,Morris note,Unnamed: 6
Regular Homographed,הוא רכב על אופניו אל הפארק,1=ʁaχˈav,,,,
Regular Homographed,רכב חדש חנה מול הבית שלנו,0=ʁˈeχev,,,,
Regular Homographed,הוא נראה רזה מאוד לאחר הדיאטה,2=ʁazˈe,,,,
Regular Homographed,הוא רזה בעשרה קילוגרמים תוך חודש,1=ʁazˈa,,,,
Regular Homographed,יש שבר קטן בחלון הסלון,1=ʃˈeveʁ,,,,
Regular Homographed,הוא שבר את הכוס בטעות,1=ʃavˈaʁ,,,,
Regular Homographed,הפצוע היה במצב אנוש לאחר התאונה,3=anˈuʃ,,,,
Regular Homographed,הוא בן אנוש בעל רגשות עמוקים,2=enˈoʃ,,,,
Regular Homographed,איש זקן ישב על הספסל בגן,1=zakˈen,,,,
Regular Homographed,הוא גידל זקן ארוך ולבן,2=zakˈan,,,,
Regular Homographed,הוא חתם על חוזה העסקה חדש,3=χozˈe,,,,
Regular Homographed,היא חוזה עתיד ורוד לחברה,1=χozˈa,,,,
Regular Homographed,חכה רגע שכחתי את התיק בבית,0=χakˈe,,,,
Regular Homographed,הוא דג דגים בעזרת חכה ארוכה,4=χakˈa,,,,
Regular Homographed,כל חפץ בחדר הזה מזכיר לי את העבר,1=χˈefets,,,,
Regular Homographed,הוא חפץ מאוד להצליח במבחן,1=χafˈets,,,,
Regular Homographed,השחקנים עלו אל במה גדולה ומוארת,3=bamˈa,,,,
Regular Homographed,במה השתמשת כדי לנקות את הכתם,0=bemˈa,,,,
Regular Homographed,הוא טבע בים כי לא ידע לשחות,1=tavˈa,,,,
Regular Homographed,הוא אוהב לטייל בתוך טבע פראי,4=tˈeva,,,,
ilspeech-v2-test,"ואז השלב הבא יהיה פשוט להסיק אנשים, אני אוכל להשיג צלם.",0=veʔˈaz 1=haʃlˈav 2=habˈa 3=jihjˈe 4=paʃˈut 5=lehasˈik 6=ʔanaʃˈim 7=ʔanˈi 8=ʔuχˈal 9=lehasˈiɡ 10=tsalˈam,,,,
ilspeech-v2-test,"שיבוא ויצלם את אותם אנשים, גם יחד עם איזשהו ציוד סאונד שיוכל להקליט אותם.",0=ʃejavˈo 1=vejetsalˈem 2=ʔˈet 3=ʔotˈam 4=ʔanaʃˈim 5=ɡˈam 6=jaχˈad 7=ʔˈim 8=ʔejzeʃehˈu 9=tsijˈud 10=sˈaʔund 11=ʃejuχˈal 12=lehaklˈit 13=ʔotˈam,,,,
ilspeech-v2-test,"ואז אני אוכל להכפיל את זה, אני לא אצליח לעשות עשרים וחמש ימי צילום בחדש.",0=veʔˈaz 1=ʔanˈi 2=ʔuχˈal 3=lehaχpˈil 4=ʔˈet 5=zˈe 6=ʔanˈi 7=lˈo 8=ʔetstaʁˈeχ 9=laʔasˈot 10=ʔesʁˈim 11=veχamiʃˈa 12=jemˈej 13=tsilˈum 14=beχˈodeʃ,,,,
ilspeech-v2-test,אני אוכל לעשות מאה ימי צילום בחודש.,0=ʔanˈi 1=ʔuχˈal 2=laʔasˈot 3=mˈeʔa 4=jemˈej 5=tsilˈum 6=beχˈodeʃ,,,,
ilspeech-v2-test,"עוד אוואטרים, אחלה, מעולה, תשלם על יום צלום, שלושת אלפים שקל פלוס מעמ, כן, פשוט ככה.",0=ʔˈod 1=ʔˈavataʁim 2=ʔˈaχla 3=meʔulˈe 4=tʃalˈem 5=ʔˈal 6=jˈom 7=tsilˈum 8=ʃlˈoʃt 9=ʔalafˈim 10=ʃˈekel 11=plˈus 12=maʔˈam 13=kˈen 14=paʃˈut 15=kˈaχa,,,,
ilspeech-v2-test,"יאללה, מעולה, אתה רוצה שאני אתקין לך מניצט? אני גם יכול לעשות את זה.",0=jˈala 1=meʔulˈe 2=ʔatˈa 3=ʁotsˈe 4=ʃeʔanˈi 5=ʔatkˈin 6=leχˈa 7=mˈenitʃet 8=ʔanˈi 9=ɡˈam 10=jaχˈol 11=laʔasˈot 12=ʔˈet 13=zˈe,,,,
ilspeech-v2-test,וזה בעצם הטריגר שמתחיל את האוטומציה,0=vezˈe 1=beʔˈetsem 2=hatʁˈiɡeʁ 3=ʃematχˈil 4=ʔˈet 5=haʔotomˈatsja,,,,
ilspeech-v2-test,כל מה שתצטרך בקטע הזה של אוטומציות ובינה מלאכותית ותוכן,0=kˈol 1=mˈa 2=ʃetitstaʁˈeχ 3=bakˈeta 4=hazˈe 5=ʃˈel 6=ʔotomˈatsjot 7=vebinˈa 8=melaχutˈit 9=vetˈoχen,,,,
ilspeech-v2-test,"וזה פשוט מדהים, יש פה כל כך הרבה אנשים שצריכים את זה.",0=vezˈe 1=paʃˈut 2=madhˈim 3=jˈeʃ 4=pˈo 5=kˈol 6=kˈaχ 7=haʁbˈe 8=ʔanaʃˈim 9=ʃetsʁiχˈim 10=ʔˈet 11=zˈe,,,,
ilspeech-v2-test,האלטרנטיבה היא לשלם למישהו בין אלפיים שקל בחודש לעשר אלף שקל בחדש.,0=haʔalteʁnatˈiva 1=hˈi 2=leʃalˈem 3=lemˈiʃu 4=bˈen 5=ʔalpˈajim 6=ʃˈekel 7=beχˈodeʃ 8=lˈeʔasˈeʁet 9=ʔalafˈim 10=ʃˈekel 11=beχˈodeʃ,,,,
ilspeech-v2-test,"ובואו, בינינו, עשר סרטונים בחודש זה לא מה שיגרום לעסק שלכם להיתרומם, כאילו",0=vebˈoʔu 1=benˈenu 2=ʔasaʁˈa 3=siʁtonˈim 4=beχˈodeʃ 5=zˈe 6=lˈo 7=mˈa 8=ʃejiɡʁˈom 9=laʔˈesek 10=ʃelaχˈem 11=lehitʁomˈem 12=kiʔˈilu,,,,
ilspeech-v2-test,שלושה סרטונים מהעשרה סרטונים האלה יהיו מדהימים ויתפוצצו ויגיעו אליכם מלא לידים.,0=ʃloʃˈa 1=siʁtonˈim 2=mehaʔasaʁˈa 3=siʁtonˈim 4=haʔˈele 5=jihjˈu 6=madhimˈim 7=vejitpotsetsˈu 8=vejaɡˈiʔu 9=ʔeleχˈem 10=malˈe 11=lˈidim,,,,
ilspeech-v2-test,"ואז חודש שלם, זהו, צרצרים.",0=veʔˈaz 1=χˈodeʃ 2=ʃalˈem 3=zˈehu 4=tsaʁtsaʁˈim,,,,
ilspeech-v2-test,הקטע הוא להסתכל על זה כמו מדורת שבט.,0=hakˈeta 1=hˈu 2=lehistakˈel 3=ʔˈal 4=zˈe 5=kmˈo 6=meduʁˈat 7=ʃˈevet,,,,
ilspeech-v2-test,"שבעצם הרעיון הוא כל הזמן להזין את המדורה הזאת עם תוכן, כדי",0=ʃebeʔˈetsem 1=haʁaʔajˈon 2=hˈu 3=kˈol 4=hazmˈan 5=lehazˈin 6=ʔˈet 7=hameduʁˈa 8=hazˈot 9=ʔˈim 10=tˈoχen 11=kedˈej,,,,
ilspeech-v2-test,"יכול להיות שחלק מהתוכן שתכניסו, כמו זה שהעליתי לפני כמעט שבוע, ביום שישי,",0=jaχˈol 1=lihjˈot 2=ʃeχˈelek 3=mehatˈoχen 4=ʃtaχnˈisu 5=kmˈo 6=zˈe 7=ʃeheʔelˈeti 8=lifnˈej 9=kimʔˈat 10=ʃavˈuʔa 11=bejˈom 12=ʃiʃˈi,,,,
ilspeech-v2-test,"זה יביא מלא אנשים, ויכול להיות יהיו תכנים שלא יביאו אנשים.",0=zˈe 1=javˈi 2=malˈe 3=ʔanaʃˈim 4=vejaχˈol 5=lihjˈot 6=jihjˈu 7=tχanˈim 8=ʃelˈo 9=javˈiʔu 10=ʔanaʃˈim,,,,
ilspeech-v2-test,אבל כמה ממכם באמת מצליחים לעמוד בקצב?,0=ʔavˈal 1=kˈama 2=mimχˈem 3=beʔemˈet 4=matsliχˈim 5=laʔamˈod 6=bakˈetsev,,,,
ilspeech-v2-test,והאוטומציה הזאת יוצאת לדרך.,0=vehaʔotomˈatsja 1=hazˈot 2=jotsˈet 3=ladˈeʁeχ,,,,
ilspeech-v2-test,להמשיך להזין את המדורה הזאת בעוד ועוד תוכן איכותי.,0=lehamʃˈiχ 1=lehazˈin 2=ʔˈet 3=hameduʁˈa 4=hazˈot 5=beʔˈod 6=veʔˈod 7=tˈoχen 8=ʔejχutˈi,,,,
ilspeech-v2-test,שיעזור לאנשים או שיבדר אנשים.,0=ʃejaʔazˈoʁ 1=leʔanaʃˈim 2=ʔˈo 3=ʃejevadˈeʁ 4=ʔanaʃˈim,,,,
ilspeech-v2-test,"ובכך להצליח, ואז הפניות פשוט יגיעו.",0=vebekˈaχ 1=lehatslˈiaχ 2=veʔˈaz 3=hapnijˈot 4=paʃˈut 5=jaɡˈiʔu,,,,
ilspeech-v2-test,שזה משהו שגם אני אלמד את בעלי העסקים.,0=ʃezˈe 1=mˈaʃu 2=ʃeɡˈam 3=ʔanˈi 4=ʔelamˈed 5=ʔˈet 6=baʔalˈej 7=haʔasakˈim,,,,
ilspeech-v2-test,"שבעצם אנשים יוכלו כבר ליצר תוכן שיגיד, תראו, זה ההצעה שלי. כאלו, כן, אני נותן מלא תוכן, מלא ערך, מלא זה,  אבל הנה, זה ההצעה שלי, זה מה שאני עושה עבור בעלי עסקים.",0=ʃebʔˈetsem 1=ʔanaʃˈim 2=juχlˈu 3=kvˈaʁ 4=litsˈoʁ 5=tˈoχen 6=ʃejaɡˈid 7=tiʁʔˈu 8=zˈe 9=hahatsaʔˈa 10=ʃelˈi 11=kiʔˈilu 12=kˈen 13=ʔanˈi 14=notˈen 15=malˈe 16=tˈoχen 17=malˈe 18=ʔˈeʁeχ 19=malˈe 20=zˈe 21=ʔavˈal 22=hˈine 23=zˈe 24=hahatsaʔˈa 25=ʃlˈi 26=zˈe 27=mˈa 28=ʃeʔanˈi 29=ʔosˈe 30=ʔavˈuʁ 31=baʔalˈej 32=ʔasakˈim,,,,
ilspeech-v2-test,"וזה יכול להיות אדיר, זה יכול להיות ענק.",0=vezˈe 1=jaχˈol 2=lihjˈot 3=ʔadˈiʁ 4=zˈe 5=jaχˈol 6=lihjˈot 7=ʔanˈak,,,,
ilspeech-v2-test,"שלום חברים וברוכים השבים לעוד הקלטה שלי, איתמר מותק לרנר.",0=ʃalˈom 1=χaveʁˈim 2=vebʁuχˈim 3=haʃavˈim 4=leʔˈod 5=haklatˈa 6=ʃelˈi 7=ʔˈitamaʁ 8=mˈotek 9=lˈeʁneʁ,,,,
ilspeech-v2-test,"ואני לא זוכר על מה דיברתי, דיברתי על דירקט אופר.",0=veʔanˈi 1=lˈo 2=zoχˈeʁ 3=ʔˈal 4=mˈa 5=dibˈaʁti 6=dibˈaʁti 7=ʔˈal 8=dajʁˈekt 9=ʔˈofeʁ,,,,
ilspeech-v2-test,הרעיון הוא שגם בתוכן הזה,0=haʁaʔaˈon 1=hˈu 2=ʃeɡˈam 3=batˈoχen 4=hazˈe,,,,
ilspeech-v2-test,"בסוף האוטומציה מה שקורה זה שיוצא מה שנקרא חם מהתנור, סרטון",0=besˈof 1=haʔotomˈatsja 2=mˈa 3=ʃekoʁˈe 4=zˈe 5=ʃejotsˈe 6=mˈa 7=ʃenikʁˈa 8=χˈam 9=mehatanˈuʁ 10=siʁtˈon,,,,
ilspeech-v2-test,אני ממש רואה שאני בונה עסק של כמה מיליוני שקלים בשנה בתור התחלה.,0=ʔanˈi 1=mamˈaʃ 2=ʁoʔˈe 3=ʃeʔanˈi 4=bonˈe 5=ʔˈesek 6=ʃˈel 7=kˈama 8=miljonˈej 9=ʃkalˈim 10=beʃanˈa 11=betˈoʁ 12=hatχalˈa,,,,
ilspeech-v2-test,ואז אני אראה איך אני יכול להמשיך עם זה הלאה.,0=veʔˈaz 1=ʔanˈi 2=jiʁʔˈe 3=ʔˈejχ 4=ʔanˈi 5=jaχˈol 6=lehamʃˈiχ 7=ʔˈim 8=zˈe 9=hˈalʔa,,,,
ilspeech-v2-test,יש גם את הפרויקט של הבינה המלאכותית והמתמטיקה שגם מאוד מלהיב אותי.,0=jˈeʃ 1=ɡˈam 2=ʔˈet 3=hapʁojˈekt 4=ʃˈel 5=habinˈa 6=hamelaχutˈit 7=vehamatemˈatika 8=ʃeɡˈam 9=meʔˈod 10=malhˈiv 11=ʔotˈi,,,,
ilspeech-v2-test,אבל זה משהו שצריך לראות איך אני יכול לשלב בין השניים.,0=ʔavˈal 1=zˈe 2=mˈaʃu 3=ʃetsaʁˈiχ 4=liʁʔˈot 5=ʔˈejχ 6=ʔanˈi 7=jaχˈol 8=leʃalˈev 9=bˈen 10=haʃnˈajim,,,,
ilspeech-v2-test,"אוקי, ואנחנו חוזרים להקלטה הבאה.",0=ʔokˈej 1=veʔanˈaχnu 2=χozʁˈim 3=lahaklatˈa 4=habaʔˈa,,,,
ilspeech-v2-test,"וממש אמרה, טוב, אני צריכה לחשוב על זה וזה, כנראה שעדיין הערך לא עובר בהצעה כמו שצריך.",0=vemamˈaʃ 1=ʔamʁˈa 2=tˈov 3=ʔanˈi 4=tsʁiχˈa 5=laχaʃˈov 6=ʔˈal 7=zˈe 8=vezˈe 9=kaniʁʔˈe 10=ʃeʔadˈajin 11=haʔˈeʁeχ 12=lˈo 13=ʔovˈeʁ 14=bahatsaʔˈa 15=kmˈo 16=ʃetsaʁˈiχ,,,,
ilspeech-v2-test,אני צריך לדבר פחות על הפיצ'רים ויותר על התמורה.,0=ʔanˈi 1=tsaʁˈiχ 2=ledabˈeʁ 3=paχˈot 4=ʔˈal 5=hafitʃeʁˈim 6=vejotˈeʁ 7=ʔˈal 8=hatmuʁˈa,,,,
ilspeech-v2-test,של האוואטר עם הטקסט שאותו בעל העסק הזין לו.,0=ʃˈel 1=haʔˈavataʁ 2=ʔˈim 3=hatˈekst 4=ʃeʔotˈo 5=bˈaʔal 6=haʔˈesek 7=hezˈin 8=lˈo,,,,
ilspeech-v2-test,מה אם אני יכול ליצור עבורכם מערכת?,0=mˈa 1=ʔˈim 2=ʔanˈi 3=jaχˈol 4=litsˈoʁ 5=ʔavuʁχˈem 6=maʔaʁˈeχet,,,,
ilspeech-v2-test,שאתם לא תצטרכו לשלם לצלמים ואורחים?,0=ʃeʔatˈem 1=lˈo 2=titstaʁχˈu 3=leʃalˈem 4=letsalamˈim 5=veʔoʁχˈim,,,,
ilspeech-v2-test,אתם לא תצטרכו לצלם את עצמכם.,0=ʔatˈem 1=lˈo 2=titstaʁχˈu 3=letsalˈem 4=ʔˈet 5=ʔatsmeχˈem,,,,
ilspeech-v2-test,"ואז להמשיך, אוקי, מה שאני עושה, אני בונה מערכת אוטומציה שעושה את זה עבורך",0=veʔˈaz 1=lehamʃˈiχ 2=ʔˈokej 3=mˈa 4=ʃeʔanˈi 5=ʔosˈe 6=ʔanˈi 7=bonˈe 8=maʔaʁˈeχet 9=ʔotomˈatsja 10=ʃeʔosˈa 11=ʔˈet 12=zˈe 13=ʔavuʁχˈa,,,,
ilspeech-v2-test,"והתוצאות ממש ממש טובות, הנה תוצאה לדוגמה.",0=vehatotsaʔˈot 1=mamˈaʃ 2=mamˈaʃ 3=tovˈot 4=hˈine 5=totsaʔˈa 6=leduɡmˈa,,,,
ilspeech-v2-test,"וככה להמשיך, ככה לעשות את זה.",0=vekˈaχa 1=lehamʃˈiχ 2=kˈaχa 3=laʔasˈot 4=ʔˈet 5=zˈe,,,,
ilspeech-v2-test,"כאילו אני חייב להראות להם תוצאות, אין מה לעשות.",0=keʔˈilu 1=ʔanˈi 2=χajˈav 3=lehaʁʔˈot 4=lahˈem 5=totsaʔˈot 6=ʔˈejn 7=mˈa 8=laʔasˈot,,,,
ilspeech-v2-test,"טוב, אנחנו חוזרים עכשו לעוד הקלטה שלי של מותק שהולך לאמן את הקול סופר דופר מגניב הזה.",0=tˈov 1=ʔanˈaχnu 2=χozʁˈim 3=ʔaχʃˈav 4=leʔˈod 5=haklatˈa 6=ʃelˈi 7=ʃˈel 8=mˈotek 9=ʃeholˈeχ 10=leʔamˈen 11=ʔˈet 12=hakˈol 13=sˈupeʁ 14=dˈupeʁ 15=maɡnˈiv 16=hazˈe,,,,
ilspeech-v2-test,"עכשיו היתה לי שיחת מכירה עם לקוחה, והבנתי מזה משהו.",0=ʔaχʃˈav 1=hajtˈa 2=lˈi 3=siχˈat 4=meχiʁˈa 5=ʔˈim 6=lakoχˈa 7=vehevˈanti 8=mizˈe 9=mˈaʃu,,,,
ilspeech-v2-test,ועם כתוביות בעברית על גבי המסך.,0=veʔˈim 1=ktuvijˈot 2=beʔivʁˈit 3=ʔˈal 4=ɡabˈej 5=hamasˈaχ,,,,
ilspeech-v2-test,צריך למכור את התמורה.,0=tsaʁˈiχ 1=limkˈoʁ 2=ʔˈet 3=hatmuʁˈa,,,,
ilspeech-v2-test,כי בסופו של דבר הפיצ'רים זה לא מה שמעניין אנשים.,0=kˈi 1=besofˈo 2=ʃˈel 3=davˈaʁ 4=hafitʃeʁˈim 5=zˈe 6=lˈo 7=mˈa 8=ʃemʔanjˈen 9=ʔanaʃˈim,,,,
ilspeech-v2-test,"הטרנספורמציה שהם יעברו, איך זה יעזור להם לגדול ברשתות וכולי.",0=hatʁansfoʁmˈatsja 1=ʃehˈem 2=jaʔavʁˈu 3=ʔˈejχ 4=zˈe 5=jaʔazˈoʁ 6=lahˈem 7=liɡdˈol 8=baʁeʃatˈot 9=veχˈule,,,,
ilspeech-v2-test,"זה יכול להיות ממש טוב, אני גם צריך להבין את העניין הזה באמת של המאה סרטונים בחודש,  למרות שמאה סרטונים בחודש זה",0=zˈe 1=jaχˈol 2=lihjˈot 3=mamˈaʃ 4=tˈov 5=ʔanˈi 6=ɡˈam 7=tsaʁˈiχ 8=lehavˈin 9=ʔˈet 10=haʔinjˈan 11=hazˈe 12=beʔemˈet 13=ʃˈel 14=hamˈeʔa 15=siʁtonˈim 16=beχˈodeʃ 17=lamʁˈot 18=ʃemˈeʔa 19=siʁtonˈim 20=beχˈodeʃ 21=zˈe,,,,
ilspeech-v2-test,פי עשר ממה שאנשים אחרים מוצאים.,0=pˈi 1=ʔˈeseʁ 2=mimˈa 3=ʃeʔanaʃˈim 4=ʔaχeʁˈim 5=motsiʔˈim,,,,
ilspeech-v2-test,"ואני צריך פשוט לגרם לאנשים להבין שאם הם משלמים יותר, אז יהיו להם יותר סרטונים, נגיד.",0=veʔanˈi 1=tsaʁˈiχ 2=paʃˈut 3=liɡʁˈom 4=laʔanaʃˈim 5=lehavˈin 6=ʃeʔˈim 7=hˈem 8=meʃalmˈim 9=jotˈeʁ 10=ʔˈaz 11=jihjˈu 12=lahˈem 13=jotˈeʁ 14=siʁtonˈim 15=naɡˈid,,,,
ilspeech-v2-test,אז אני צריך לבנות את זה באתר איכשהו ולהראות איך זה עובד וכל הדבר הזה.,0=ʔˈaz 1=ʔanˈi 2=tsaʁˈiχ 3=livnˈot 4=ʔˈet 5=zˈe 6=baʔatˈaʁ 7=ʔˈejχʃehu 8=velehaʁʔˈot 9=ʔˈejχ 10=zˈe 11=ʔovˈed 12=vekˈol 13=hadavˈaʁ 14=hazˈe,,,,
ilspeech-v2-test,"אז אני באמת צריך ללכת יותר על עורכי דין, מאמנים שיש להם כסף, כאלו אנשים עם כסף.",0=ʔˈaz 1=ʔanˈi 2=beʔemˈet 3=tsaʁˈiχ 4=lalˈeχet 5=jotˈeʁ 6=ʔˈal 7=ʔoʁχˈej 8=dˈin 9=meʔamnˈim 10=ʃejˈeʃ 11=lahˈem 12=kˈesef 13=keʔˈilu 14=ʔanaʃˈim 15=ʔˈim 16=kˈesef,,,,
ilspeech-v2-test,באמת ארבעת אלפים חמש מאות שקל הוצאות שיווק בחודש.,0=beʔemˈet 1=ʔaʁbaˈat 2=ʔalafˈim 3=χamˈeʃ 4=meʔˈot 5=ʃˈekel 6=hotsaʔˈot 7=ʃivˈuk 8=beχˈodeʃ,,,,
ilspeech-v2-test,"אבל זו הדרך של האורגני, אין מה לעשות. הנה, עם אופק הוציא את זה במשך שלושה חדשים, כל חודש ארבעת אלפים חמש מאות",0=ʔavˈal 1=zˈo 2=hadˈeʁeχ 3=ʃˈel 4=haʔoʁɡˈani 5=ʔˈejn 6=mˈa 7=laʔasˈot 8=hˈine 9=ʔˈim 10=ʔˈofek 11=hotsˈi 12=ʔˈet 13=zˈe 14=bemˈeʃeχ 15=ʃloʃˈa 16=χodaʃˈim 17=kˈol 18=χˈodeʃ 19=ʔaʁbaˈat 20=ʔalafˈim 21=χamˈeʃ 22=meʔˈot,,,,
ilspeech-v2-test,סימן שאנשים יכולים לשלם את זה.,0=simˈan 1=ʃeʔanaʃˈim 2=jeχolˈim 3=leʃalˈem 4=ʔˈet 5=zˈe,,,,
ilspeech-v2-test,אני חושב שיהיה אדיר לעשות את זה.,0=ʔanˈi 1=χoʃˈev 2=ʃejihjˈe 3=ʔadˈiʁ 4=laʔasˈot 5=ʔˈet 6=zˈe,,,,
ilspeech-v2-test,ואני חושב שזה ממש ממש יצליח.,0=veʔanˈi 1=χoʃˈev 2=ʃezˈe 3=mamˈaʃ 4=mamˈaʃ 5=jatslˈiaχ,,,,
ilspeech-v2-test,קופי אחד לאחד זה יהיה מדהים!,0=kˈopi 1=ʔeχˈad 2=leʔeχˈad 3=zˈe 4=jihjˈe 5=madhˈim,,,,
ilspeech-v2-test,"חוץ מזה אני צריך גם לערוך קצת את הכל, להוסיף לו, לתקן אותו, להוסיף אקו, להוריד אקו, כל מיני דברים כאלה.",0=χˈuts 1=mizˈe 2=ʔanˈi 3=tsaʁˈiχ 4=ɡˈam 5=laʔaʁˈoχ 6=ktsˈat 7=ʔˈet 8=hakˈol 9=lehosˈif 10=lˈo 11=letakˈen 12=ʔotˈo 13=lehosˈif 14=ʔˈeko 15=lehoʁˈid 16=ʔˈeko 17=kˈol 18=minˈej 19=dvaʁˈim 20=kaʔˈele,,,,
ilspeech-v2-test,"עכשו מה אני אומר לכם, בעצם מה שאני עוצר פה זה הולך לעשות מהפכה בתחום הזה?",0=ʔaχʃˈav 1=mˈa 2=ʔanˈi 3=ʔomˈeʁ 4=laχˈem 5=beʔˈetsem 6=mˈa 7=ʃeʔanˈi 8=jʔotsˈeʁ 9=pˈo 10=zˈe 11=holˈeχ 12=laʔasˈot 13=mahapeχˈa 14=batχˈum 15=hazˈe,,,,
ilspeech-v2-test,"ואני הולך לחסל להרבה אנשים את העבודה, סתם, זה לא לחסל.",0=veʔanˈi 1=holˈeχ 2=leχasˈel 3=lehaʁbˈe 4=ʔanaʃˈim 5=ʔˈet 6=haʔavodˈa 7=stˈam 8=zˈe 9=lˈo 10=leχasˈel,,,,
ilspeech-v2-test,"אם אני מגיע למאה לקוחות כאלה בחודש, אני מרוויח.",0=ʔˈim 1=ʔanˈi 2=maɡˈiʔa 3=lemˈeʔa 4=lakoχˈot 5=kaʔˈele 6=beχˈodeʃ 7=ʔanˈi 8=maʁvˈiaχ,,,,
ilspeech-v2-test,"זה אם הוא רוצה, הוא רואה את הסרטון, הוא אומר, וואו, הסרטון נראה ממש טוב, יאללה, אני רוצה להעלות אותו הלאה.",0=zˈe 1=ʔˈim 2=hˈu 3=ʁotsˈe 4=hˈu 5=ʁoʔˈe 6=ʔˈet 7=hasiʁtˈon 8=hˈu 9=ʔomˈeʁ 10=wˈaʔu 11=hasiʁtˈon 12=niʁʔˈa 13=mamˈaʃ 14=tˈov 15=jˈala 16=ʔanˈi 17=ʁotsˈe 18=laʔalˈot 19=ʔotˈo 20=hˈalʔa,,,,
ilspeech-v2-test,ארבע וחצי מיליון שקל בחודש.,0=ʔˈaʁba 1=vaχˈetsi 2=miljˈon 3=ʃˈekel 4=beχˈodeʃ,,,,
ilspeech-v2-test,ואני יכול להגיע למאה אנשים.,0=veʔanˈi 1=jaχˈol 2=lehaɡˈiʔa 3=lemˈeʔa 4=ʔanaʃˈim,,,,
ilspeech-v2-test,שיש להם את התקציב הזה.,0=ʃejˈeʃ 1=lahˈem 2=ʔˈet 3=hataktsˈiv 4=hazˈe,,,,
ilspeech-v2-test,"מתוך, לא יודע, כמה עשרות אלפי בעלי עסקים שיש בישראל.",0=mitˈoχ 1=lˈo 2=jodˈeʔa 3=kˈama 4=ʔasʁˈot 5=ʔalfˈej 6=baʔalˈej 7=ʔasakˈim 8=ʃejˈeʃ 9=bejisʁaʔˈel,,,,
ilspeech-v2-test,אחרי זה אני יכול גם לקחת את זה באנגלית.,0=ʔaχʁˈej 1=zˈe 2=ʔanˈi 3=jaχˈol 4=ɡˈam 5=lakˈaχat 6=ʔˈet 7=zˈe 8=beʔanɡlˈit,,,,
ilspeech-v2-test,ואני יכול ממש למנף את זה לחברה.,0=veʔanˈi 1=jaχˈol 2=mamˈaʃ 3=lemanˈef 4=ʔˈet 5=zˈe 6=leχevʁˈa,,,,
ilspeech-v2-test,"תשמע, ארבע וחצי מיליון שקל בחודש?",0=tʃmˈa 1=ʔˈaʁba 2=vaχˈetsi 3=miljˈon 4=ʃˈekel 5=beχˈodeʃ,,,,
ilspeech-v2-test,"מלא כסף, זה חמישים מיליון שקל בשנה.",0=malˈe 1=kˈesef 2=zˈe 3=χamiʃˈim 4=miljˈon 5=ʃˈekel 6=beʃanˈa,,,,
ilspeech-v2-test,"יורדים מזה, אני כנראה אצטרך גם עובדים וזה.",0=joʁdˈim 1=mizˈe 2=ʔanˈi 3=kaniʁʔˈe 4=ʔetstaʁˈeχ 5=ɡˈam 6=ʔovdˈim 7=vezˈe,,,,
ilspeech-v2-test,לוחץ איפשהו במערכת,0=loχˈets 1=ʔejfoʃehˈu 2=bamaʔaʁˈeχet,,,,
ilspeech-v2-test,"עלויות והכל, סתם אני אומר, נגיד חצי, עשרים מיליון.",0=ʔalujˈot 1=vehakˈol 2=stˈam 3=ʔanˈi 4=ʔomˈeʁ 5=naɡˈid 6=χˈetsˈi 7=ʔesʁˈim 8=miljˈon,,,,
ilspeech-v2-test,"וואלה זה נהדר, באמת נהדר, אם יהיו לי עשרה מיליון שקלים",0=wˈala 1=zˈe 2=nehedˈaʁ 3=beʔemˈet 4=nehedˈaʁ 5=ʔˈim 6=jihjˈu 7=lˈi 8=ʔasaʁˈa 9=miljˈon 10=ʃkalˈim,,,,
ilspeech-v2-test,וחלק אחר אני פשוט אשים בתיק השקעות.,0=veχˈelek 1=ʔaχˈeʁ 2=ʔanˈi 3=paʃˈut 4=ʔasˈim 5=betˈik 6=haʃkaʔˈot,,,,
ilspeech-v2-test,"ואני אמשיך לעבוד, אני אצבור עוד ועוד הון.",0=veʔanˈi 1=ʔamʃˈiχ 2=laʔavˈod 3=ʔanˈi 4=ʔetsbˈoʁ 5=ʔˈod 6=veʔˈod 7=hˈon,,,,
ilspeech-v2-test,"זה למה התמחור צריך להיות פלוס מעמ, אין מה לעשות, אני",0=zˈe 1=lˈama 2=hatimχˈuʁ 3=tsaʁˈiχ 4=lihjˈot 5=plˈus 6=maʔˈam 7=ʔˈejn 8=mˈa 9=laʔasˈot 10=ʔanˈi,,,,
ilspeech-v2-test,"מה לעשות? כאלו, זה הדרך שאני יכול לעשות את זה?",0=mˈa 1=laʔasˈot 2=keʔˈilu 3=zˈe 4=hadˈeʁeχ 5=ʃeʔanˈi 6=jaχˈol 7=laʔasˈot 8=ʔˈet 9=zˈe,,,,
ilspeech-v2-test,"ואם אני מגיע למאה לקוחות בחדש, מאה לקוחות, ארבע וחצי מיליון שקל בחדש.",0=veʔˈim 1=ʔanˈi 2=maɡˈiʔa 3=lemˈeʔa 4=lakoχˈot 5=beχˈodeʃ 6=mˈeʔa 7=lakoχˈot 8=ʔˈaʁba 9=vaχˈetsi 10=miljˈon 11=ʃˈekel 12=beχˈodeʃ,,,,
ilspeech-v2-test,אפלו אם אני מגיע לחמשים לקוחות,0=ʔafˈilu 1=ʔˈim 2=ʔanˈi 3=meɡˈiʔa 4=leχamiʃˈim 5=lakoχˈot,,,,
