Category,Text,Label
ilspeech-v2-test,של האבטר עם הטקסט שאותו בעל העסק הזין לו.,0=ʃˈel 1=haʔˈavataʁ 2=ʔˈim 3=hatˈekst 4=ʃeʔotˈo 5=bˈaʔal 6=haʔˈesek 7=hezˈin 8=lˈo,,,,
ilspeech-v2-test,מה אם אני יכול ליצר עבורכם מערכת?,0=mˈa 1=ʔˈim 2=ʔanˈi 3=jaχˈol 4=litsˈoʁ 5=ʔavuʁχˈem 6=maʔaʁˈeχet,,,,
ilspeech-v2-test,שאתם לא תצטרכו לשלם לצלמים ואורחים?,0=ʃeʔatˈem 1=lˈo 2=titstaʁχˈu 3=leʃalˈem 4=letsalamˈim 5=veʔoʁχˈim,,,,
ilspeech-v2-test,אתם לא תצטרכו לצלם את עצמכם.,0=ʔatˈem 1=lˈo 2=titstaʁχˈu 3=letsalˈem 4=ʔˈet 5=ʔatsmeχˈem,,,,
ilspeech-v2-test,"ואז להמשיך, אוקי, מה שאני עושה, אני בונה מערכת אוטומציה שעושה את זה עבורך",0=veʔˈaz 1=lehamʃˈiχ 2=ʔˈokej 3=mˈa 4=ʃeʔanˈi 5=ʔosˈe 6=ʔanˈi 7=bonˈe 8=maʔaʁˈeχet 9=ʔotomˈatsja 10=ʃeʔosˈa 11=ʔˈet 12=zˈe 13=ʔavuʁχˈa,,,,
ilspeech-v2-test,"והתוצאות ממש ממש טובות, הנה תוצאה לדגמה.",0=vehatotsaʔˈot 1=mamˈaʃ 2=mamˈaʃ 3=tovˈot 4=hˈine 5=totsaʔˈa 6=leduɡmˈa,,,,
ilspeech-v2-test,"וככה להמשיך, ככה לעשות את זה.",0=vekˈaχa 1=lehamʃˈiχ 2=kˈaχa 3=laʔasˈot 4=ʔˈet 5=zˈe,,,,
ilspeech-v2-test,"כאלו אני חיב להראות להם תוצאות, אין מה לעשות.",0=keʔˈilu 1=ʔanˈi 2=χajˈav 3=lehaʁʔˈot 4=lahˈem 5=totsaʔˈot 6=ʔˈejn 7=mˈa 8=laʔasˈot,,,,
ilspeech-v2-test,"טוב, אנחנו חוזרים עכשו לעוד הקלטה שלי של מתק שהולך לאמן את הכל סופר דופר מגניב הזה.",0=tˈov 1=ʔanˈaχnu 2=χozʁˈim 3=ʔaχʃˈav 4=leʔˈod 5=haklatˈa 6=ʃelˈi 7=ʃˈel 8=mˈotek 9=ʃeholˈeχ 10=leʔamˈen 11=ʔˈet 12=hakˈol 13=sˈupeʁ 14=dˈupeʁ 15=maɡnˈiv 16=hazˈe,,,,
ilspeech-v2-test,"עכשו היתה לי שיחת מכירה עם לקוחה, והבנתי מיזה משהו.",0=ʔaχʃˈav 1=hajtˈa 2=lˈi 3=siχˈat 4=meχiʁˈa 5=ʔˈim 6=lakoχˈa 7=vehevˈanti 8=mizˈe 9=mˈaʃu,,,,
ilspeech-v2-test,ועם כתוביות בעברית על גבי המסך.,0=veʔˈim 1=ktuvijˈot 2=beʔivʁˈit 3=ʔˈal 4=ɡabˈej 5=hamasˈaχ,,,,
ilspeech-v2-test,צריך למכר את התמורה.,0=tsaʁˈiχ 1=limkˈoʁ 2=ʔˈet 3=hatmuʁˈa,,,,
ilspeech-v2-test,כי בסופו של דבר הפיצרים זה לא מה שמענין אנשים.,0=kˈi 1=besofˈo 2=ʃˈel 3=davˈaʁ 4=hafitʃeʁˈim 5=zˈe 6=lˈo 7=mˈa 8=ʃemʔanjˈen 9=ʔanaʃˈim,,,,
ilspeech-v2-test,"הטרנספורמציה שהם יעברו, איך זה יעזר להם לגדל ברשתות וכלי.",0=hatʁansfoʁmˈatsja 1=ʃehˈem 2=jaʔavʁˈu 3=ʔˈejχ 4=zˈe 5=jaʔazˈoʁ 6=lahˈem 7=liɡdˈol 8=baʁeʃatˈot 9=veχˈule,,,,
ilspeech-v2-test,"זה יכול להיות ממש טוב, אני גם צריך להבין את הענין הזה באמת של המאה סרטונים בחדש,  למרות שמאה סרטונים בחדש זה",0=zˈe 1=jaχˈol 2=lihjˈot 3=mamˈaʃ 4=tˈov 5=ʔanˈi 6=ɡˈam 7=tsaʁˈiχ 8=lehavˈin 9=ʔˈet 10=haʔinjˈan 11=hazˈe 12=beʔemˈet 13=ʃˈel 14=hamˈeʔa 15=siʁtonˈim 16=beχˈodeʃ 17=lamʁˈot 18=ʃemˈeʔa 19=siʁtonˈim 20=beχˈodeʃ 21=zˈe,,,,
ilspeech-v2-test,פי עשר ממה שאנשים אחרים מוצאים.,0=pˈi 1=ʔˈeseʁ 2=mimˈa 3=ʃeʔanaʃˈim 4=ʔaχeʁˈim 5=motsiʔˈim,,,,
ilspeech-v2-test,"ואני צריך פשוט לגרם לאנשים להבין שאם הם משלמים יותר, אז יהיו להם יותר סרטונים, נגיד.",0=veʔanˈi 1=tsaʁˈiχ 2=paʃˈut 3=liɡʁˈom 4=laʔanaʃˈim 5=lehavˈin 6=ʃeʔˈim 7=hˈem 8=meʃalmˈim 9=jotˈeʁ 10=ʔˈaz 11=jihjˈu 12=lahˈem 13=jotˈeʁ 14=siʁtonˈim 15=naɡˈid,,,,
ilspeech-v2-test,אז אני צריך לבנות את זה באתר איכשהו ולהראות איך זה עובד וכל הדבר הזה.,0=ʔˈaz 1=ʔanˈi 2=tsaʁˈiχ 3=livnˈot 4=ʔˈet 5=zˈe 6=baʔatˈaʁ 7=ʔˈejχʃehu 8=velehaʁʔˈot 9=ʔˈejχ 10=zˈe 11=ʔovˈed 12=vekˈol 13=hadavˈaʁ 14=hazˈe,,,,
ilspeech-v2-test,"אז אני באמת צריך ללכת יותר על עורכי דין, מאמנים שיש להם כסף, כאלו אנשים עם כסף.",0=ʔˈaz 1=ʔanˈi 2=beʔemˈet 3=tsaʁˈiχ 4=lalˈeχet 5=jotˈeʁ 6=ʔˈal 7=ʔoʁχˈej 8=dˈin 9=meʔamnˈim 10=ʃejˈeʃ 11=lahˈem 12=kˈesef 13=keʔˈilu 14=ʔanaʃˈim 15=ʔˈim 16=kˈesef,,,,
ilspeech-v2-test,באמת ארבעת אלפים חמש מאות שקל הוצאות שווק בחדש.,0=beʔemˈet 1=ʔaʁbaˈat 2=ʔalafˈim 3=χamˈeʃ 4=meʔˈot 5=ʃˈekel 6=hotsaʔˈot 7=ʃivˈuk 8=beχˈodeʃ,,,,
ilspeech-v2-test,"אבל זו הדרך של האורגני, אין מה לעשות. הנה, אם אפק הוציא את זה במשך שלושה חדשים, כל חדש ארבעת אלפים חמש מאות",0=ʔavˈal 1=zˈo 2=hadˈeʁeχ 3=ʃˈel 4=haʔoʁɡˈani 5=ʔˈejn 6=mˈa 7=laʔasˈot 8=hˈine 9=ʔˈim 10=ʔˈofek 11=hotsˈi 12=ʔˈet 13=zˈe 14=bemˈeʃeχ 15=ʃloʃˈa 16=χodaʃˈim 17=kˈol 18=χˈodeʃ 19=ʔaʁbaˈat 20=ʔalafˈim 21=χamˈeʃ 22=meʔˈot,,,,
ilspeech-v2-test,סימן שאנשים יכולים לשלם את זה.,0=simˈan 1=ʃeʔanaʃˈim 2=jeχolˈim 3=leʃalˈem 4=ʔˈet 5=zˈe,,,,
ilspeech-v2-test,אני חושב שיהיה אדיר לעשות את זה.,0=ʔanˈi 1=χoʃˈev 2=ʃejihjˈe 3=ʔadˈiʁ 4=laʔasˈot 5=ʔˈet 6=zˈe,,,,
ilspeech-v2-test,ואני חושב שזה ממש ממש יצליח.,0=veʔanˈi 1=χoʃˈev 2=ʃezˈe 3=mamˈaʃ 4=mamˈaʃ 5=jatslˈiaχ,,,,
ilspeech-v2-test,קופי אחד לאחד זה יהיה מדהים!,0=kˈopi 1=ʔeχˈad 2=leʔeχˈad 3=zˈe 4=jihjˈe 5=madhˈim,,,,
ilspeech-v2-test,"חוץ מזה אני צריך גם לערך קצת את הכל, להוסיף לו, לתקן אותו, להוסיף אקו, להוריד אקו, כל מיני דברים כאלה.",0=χˈuts 1=mizˈe 2=ʔanˈi 3=tsaʁˈiχ 4=ɡˈam 5=laʔaʁˈoχ 6=ktsˈat 7=ʔˈet 8=hakˈol 9=lehosˈif 10=lˈo 11=letakˈen 12=ʔotˈo 13=lehosˈif 14=ʔˈeko 15=lehoʁˈid 16=ʔˈeko 17=kˈol 18=minˈej 19=dvaʁˈim 20=kaʔˈele,,,,
ilspeech-v2-test,"עכשו מה אני אומר לכם, בעצם מה שאני עוצר פה זה הולך לעשות מהפכה בתחום הזה?",0=ʔaχʃˈav 1=mˈa 2=ʔanˈi 3=ʔomˈeʁ 4=laχˈem 5=beʔˈetsem 6=mˈa 7=ʃeʔanˈi 8=jʔotsˈeʁ 9=pˈo 10=zˈe 11=holˈeχ 12=laʔasˈot 13=mahapeχˈa 14=batχˈum 15=hazˈe,,,,
ilspeech-v2-test,"ואני הולך לחסל להרבה אנשים את העבודה, סתם, זה לא לחסל.",0=veʔanˈi 1=holˈeχ 2=leχasˈel 3=lehaʁbˈe 4=ʔanaʃˈim 5=ʔˈet 6=haʔavodˈa 7=stˈam 8=zˈe 9=lˈo 10=leχasˈel,,,,
ilspeech-v2-test,"אם אני מגיע למאה לקוחות כאלה בחדש, אני מרויח.",0=ʔˈim 1=ʔanˈi 2=maɡˈiʔa 3=lemˈeʔa 4=lakoχˈot 5=kaʔˈele 6=beχˈodeʃ 7=ʔanˈi 8=maʁvˈiaχ,,,,
ilspeech-v2-test,"זה אם הוא רוצה, הוא רואה את הסרטון, הוא אומר, ואו, הסרטון נראה ממש טוב, יאללה, אני רוצה להעלות אותו הלאה.",0=zˈe 1=ʔˈim 2=hˈu 3=ʁotsˈe 4=hˈu 5=ʁoʔˈe 6=ʔˈet 7=hasiʁtˈon 8=hˈu 9=ʔomˈeʁ 10=wˈaʔu 11=hasiʁtˈon 12=niʁʔˈa 13=mamˈaʃ 14=tˈov 15=jˈala 16=ʔanˈi 17=ʁotsˈe 18=laʔalˈot 19=ʔotˈo 20=hˈalʔa,,,,
ilspeech-v2-test,ארבע וחצי מיליון שקל בחדש.,0=ʔˈaʁba 1=vaχˈetsi 2=miljˈon 3=ʃˈekel 4=beχˈodeʃ,,,,
ilspeech-v2-test,ואני יכול להגיע למאה אנשים.,0=veʔanˈi 1=jaχˈol 2=lehaɡˈiʔa 3=lemˈeʔa 4=ʔanaʃˈim,,,,
ilspeech-v2-test,שיש להם את התקציב הזה.,0=ʃejˈeʃ 1=lahˈem 2=ʔˈet 3=hataktsˈiv 4=hazˈe,,,,
ilspeech-v2-test,"מתוך, לא יודע, כמה עשרות אלפי בעלי עסקים שיש בישראל.",0=mitˈoχ 1=lˈo 2=jodˈeʔa 3=kˈama 4=ʔasʁˈot 5=ʔalfˈej 6=baʔalˈej 7=ʔasakˈim 8=ʃejˈeʃ 9=bejisʁaʔˈel,,,,
ilspeech-v2-test,אחרי זה אני יכול גם לקחת את זה באנגלית.,0=ʔaχʁˈej 1=zˈe 2=ʔanˈi 3=jaχˈol 4=ɡˈam 5=lakˈaχat 6=ʔˈet 7=zˈe 8=beʔanɡlˈit,,,,
ilspeech-v2-test,ואני יכול ממש למנף את זה לחברה.,0=veʔanˈi 1=jaχˈol 2=mamˈaʃ 3=lemanˈef 4=ʔˈet 5=zˈe 6=leχevʁˈa,,,,
ilspeech-v2-test,"תשמע, ארבע וחצי מיליון שקל בחדש?",0=tʃmˈa 1=ʔˈaʁba 2=vaχˈetsi 3=miljˈon 4=ʃˈekel 5=beχˈodeʃ,,,,
ilspeech-v2-test,"מלא כסף, זה חמשים מיליון שקל בשנה.",0=malˈe 1=kˈesef 2=zˈe 3=χamiʃˈim 4=miljˈon 5=ʃˈekel 6=beʃanˈa,,,,
ilspeech-v2-test,"יורדים מזה, אני כנראה אצטרך גם עובדים וזה.",0=joʁdˈim 1=mizˈe 2=ʔanˈi 3=kaniʁʔˈe 4=ʔetstaʁˈeχ 5=ɡˈam 6=ʔovdˈim 7=vezˈe,,,,
ilspeech-v2-test,לוחץ איפשהו במערכת,0=loχˈets 1=ʔejfoʃehˈu 2=bamaʔaʁˈeχet,,,,
ilspeech-v2-test,"עלויות והכל, סתם אני אומר, נגיד חצי, עשרים מיליון.",0=ʔalujˈot 1=vehakˈol 2=stˈam 3=ʔanˈi 4=ʔomˈeʁ 5=naɡˈid 6=χˈetsˈi 7=ʔesʁˈim 8=miljˈon,,,,
ilspeech-v2-test,"וואלה זה נהדר, באמת נהדר, אם יהיו לי עשרה מיליון שקלים",0=wˈala 1=zˈe 2=nehedˈaʁ 3=beʔemˈet 4=nehedˈaʁ 5=ʔˈim 6=jihjˈu 7=lˈi 8=ʔasaʁˈa 9=miljˈon 10=ʃkalˈim,,,,
ilspeech-v2-test,וחלק אחר אני פשוט אשים בתיק השקעות.,0=veχˈelek 1=ʔaχˈeʁ 2=ʔanˈi 3=paʃˈut 4=ʔasˈim 5=betˈik 6=haʃkaʔˈot,,,,
ilspeech-v2-test,"ואני אמשיך לעבד, אני אצבר עוד ועוד הון.",0=veʔanˈi 1=ʔamʃˈiχ 2=laʔavˈod 3=ʔanˈi 4=ʔetsbˈoʁ 5=ʔˈod 6=veʔˈod 7=hˈon,,,,
ilspeech-v2-test,"זה למה התמחור צריך להיות פלוס מעם, אין מה לעשות, אני",0=zˈe 1=lˈama 2=hatimχˈuʁ 3=tsaʁˈiχ 4=lihjˈot 5=plˈus 6=maʔˈam 7=ʔˈejn 8=mˈa 9=laʔasˈot 10=ʔanˈi,,,,
ilspeech-v2-test,"מה לעשות? כאלו, זה הדרך שאני יכול לעשות את זה?",0=mˈa 1=laʔasˈot 2=keʔˈilu 3=zˈe 4=hadˈeʁeχ 5=ʃeʔanˈi 6=jaχˈol 7=laʔasˈot 8=ʔˈet 9=zˈe,,,,
ilspeech-v2-test,"ואם אני מגיע למאה לקוחות בחדש, מאה לקוחות, ארבע וחצי מיליון שקל בחדש.",0=veʔˈim 1=ʔanˈi 2=maɡˈiʔa 3=lemˈeʔa 4=lakoχˈot 5=beχˈodeʃ 6=mˈeʔa 7=lakoχˈot 8=ʔˈaʁba 9=vaχˈetsi 10=miljˈon 11=ʃˈekel 12=beχˈodeʃ,,,,
ilspeech-v2-test,אפלו אם אני מגיע לחמשים לקוחות,0=ʔafˈilu 1=ʔˈim 2=ʔanˈi 3=meɡˈiʔa 4=leχamiʃˈim 5=lakoχˈot,,,,
ilspeech-v2-test,זה שני מיליון שקל.,0=zˈe 1=ʃnˈej 2=miljˈon 3=ʃˈekel,,,,
ilspeech-v2-test,"נגיד אחרי זה, אם אני נשאר אפלו עם שמונה מאות אלף.",0=naɡˈid 1=ʔaχʁˈej 2=zˈe 3=ʔˈim 4=ʔanˈi 5=niʃʔˈaʁ 6=ʔafˈilu 7=ʔˈim 8=ʃmonˈa 9=meʔˈot 10=ʔˈelef,,,,
ilspeech-v2-test,"זה ביזנס, זה ביזנס ואפשר לעשות לו סקיל.",0=zˈe 1=bˈiznes 2=zˈe 3=bˈiznes 4=veʔefʃˈaʁ 5=laʔasˈot 6=lˈo 7=skˈajl,,,,
ilspeech-v2-test,"פשוט לשים שם משרד, לפתח משרד.",0=paʃˈut 1=lasˈim 2=ʃˈam 3=misʁˈad 4=liftˈoaχ 5=misʁˈad,,,,
ilspeech-v2-test,"טיק טוק, לאינסטגרם, ליוטיוב",0=tˈik 1=tˈok 2=laʔˈinsteɡʁam 3=lajˈutjub,,,,
ilspeech-v2-test,"ולהתחיל ליצר את התכן הזה ככה, ואז אולי להשקיע ולבנות מערכת משלי, שהיא תהיה אפלו יותר טובה ממה שקים היום.",0=velehatχˈil 1=litsˈoʁ 2=ʔˈet 3=hatˈoχen 4=hazˈe 5=kˈaχa 6=veʔˈaz 7=ʔulˈaj 8=lehaʃkˈiʔa 9=velivnˈot 10=maʔaʁˈeχet 11=miʃelˈi 12=ʃehˈi 13=tihjˈe 14=ʔafˈilu 15=jotˈeʁ 16=tovˈa 17=mimˈa 18=ʃekajˈam 19=hajˈom,,,,
ilspeech-v2-test,אבל זה ממש רק ההתחלה.,0=ʔavˈal 1=zˈe 2=mamˈaʃ 3=ʁˈak 4=hahatχalˈa,,,,
ilspeech-v2-test,כדי לראות איך הקול הזה מתנהל.,0=kedˈej 1=liʁʔˈot 2=ʔˈejχ 3=hakˈol 4=hazˈe 5=mitnahˈel,,,,
ilspeech-v2-test,"את יכולה פשוט להקליט את עצמך וזה יעבד בסדר גמור, כמו שאני עשיתי עד כה עם הסרטונים שלי.",0=ʔˈat 1=jeχolˈa 2=paʃˈut 3=lehaklˈit 4=ʔˈet 5=ʔatsmˈeχ 6=vezˈe 7=jaʔavˈod 8=besˈedeʁ 9=ɡamˈuʁ 10=kmˈo 11=ʃeʔanˈi 12=ʔasitˈi 13=ʔˈad 14=kˈo 15=ʔˈim 16=hasiʁtonˈim 17=ʃelˈi,,,,
ilspeech-v2-test,נורא בא לי גם לעשות סרטון על לבנת שהוא עם ה,0=noʁˈa 1=bˈa 2=lˈi 3=ɡˈam 4=laʔasˈot 5=siʁtˈon 6=ʔˈal 7=livnˈat 8=ʃehˈu 9=ʔˈim 10=hˈa,,,,
ilspeech-v2-test,"אבטר, שכאלו האבטר מגיב לה.",0=ʔˈavataʁ 1=ʃekiʔˈilu 2=haʔˈavataʁ 3=meɡˈiv 4=lˈa,,,,
ilspeech-v2-test,ולראות אם זה משהו שיעבד.,0=veliʁʔˈot 1=ʔˈim 2=zˈe 3=mˈaʃu 4=ʃejaʔavˈod,,,,
ilspeech-v2-test,"גם בא לי להקליט עוד אבטר שלי האמת, זה גם יהיה מגניב.",0=ɡˈam 1=bˈa 2=lˈi 3=lehaklˈit 4=ʔˈod 5=ʔˈavataʁ 6=ʃelˈi 7=haʔemˈet 8=zˈe 9=ɡˈam 10=jihjˈe 11=maɡnˈiv,,,,
ilspeech-v2-test,"אבל קדם כל אני חיב לבנות את האוטומציה הזאת, אני חמישי, ששי.",0=ʔavˈal 1=kˈodem 2=kˈol 3=ʔanˈi 4=χajˈav 5=livnˈot 6=ʔˈet 7=haʔotomˈatsja 8=hazˈot 9=ʔanˈi 10=χamiʃˈi 11=ʃiʃˈi,,,,
ilspeech-v2-test,"שבת, ראשון, כל היומים האלה, אני הולך להשקיע בבנית האוטומציה.",0=ʃabˈat 1=ʁiʃˈon 2=kˈol 3=hajamˈim 4=haʔˈele 5=ʔanˈi 6=holˈeχ 7=lehaʃkˈiʔa 8=bebnijˈat 9=haʔotomˈatsja,,,,
ilspeech-v2-test,"עד שהיא תעבד פרפקט, אני הולך גם",0=ʔˈad 1=ʃehˈi 2=taʔavˈod 3=pˈeʁfekt 4=ʔanˈi 5=holˈeχ 6=ɡˈam,,,,
ilspeech-v2-test,"שני חורים שחורים ענקים, האחד כבד פי שלושים ושש מהשמש שלנו.",0=ʃnˈej 1=χoʁˈim 2=ʃχoʁˈim 3=ʔanakˈim 4=haʔeχˈad 5=kavˈed 6=pˈi 7=ʃloʃˈim 8=veʃiʃˈa 9=mehaʃˈemeʃ 10=ʃelˈanu,,,,
ilspeech-v2-test,"שפשוט כאלו זה חלק מלהיות בן אדם, אי אפשר להיות רק בעבודה כל הזמן.",0=ʃepaʃˈut 1=keʔˈilu 2=zˈe 3=χˈelek 4=milihjˈot 5=bˈen 6=ʔadˈam 7=ʔˈi 8=ʔefʃˈaʁ 9=lihjˈot 10=ʁˈak 11=baʔavodˈa 12=kˈol 13=hazmˈan,,,,
ilspeech-v2-test,"אני אוכל לעשות להם צביעה של האבטרים, שזה יהיה מדהים, תחשב על זה.",0=ʔanˈi 1=ʔuχˈal 2=laʔasˈot 3=lahˈem 4=tsviʔˈa 5=ʃˈel 6=haʔˈavataʁim 7=ʃezˈe 8=jihjˈe 9=madhˈim 10=taχʃˈov 11=ʔˈal 12=zˈe,,,,
ilspeech-v2-test,תוצאה ישירה של ההתחממות הגלובלית. העלייה בטמפרטורות המים באוקיינוסים.,0=totsaʔˈa 1=jeʃiʁˈa 2=ʃˈel 3=hahitχamemˈut 4=haɡlobˈalit 5=haʔalijˈa 6=betempeʁatˈuʁot 7=hamˈajim 8=baʔokijˈanosim,,,,
ilspeech-v2-test,"הילה השמש ושלי גואטה, מפיקות ואורחות, אביב שם טוב מנהלת סיפור משפחתי.",0=hilˈa 1=ʃˈemeʃ 2=veʃˈeli 3=ɡuʔˈeta 4=mefikˈot 5=veʔoʁχˈot 6=ʔavˈiv 7=ʃˈem 8=tˈov 9=menahˈelet 10=sipˈuʁ 11=miʃpaχtˈi,,,,
ilspeech-v2-test,"לא הצליחו לאתר בעצמם את שרידי הצוללת. הסיבה הפשוטה ביותר לסטייה שכזו,",0=lˈo 1=hetslˈiχu 2=leʔatˈeʁ 3=beʔatsmˈam 4=ʔˈet 5=sʁidˈej 6=hatsolˈelet 7=hasibˈa 8=hapʃutˈa 9=bejotˈeʁ 10=lestijˈa 11=ʃekazˈo,,,,
ilspeech-v2-test,לא קשורים כלל לפעילות האנושית. מי שפרץ את מחסום הספקנות.,0=lˈo 1=kʃuʁˈim 2=klˈal 3=lapeʔilˈut 4=haʔenoʃˈit 5=mˈi 6=ʃepaʁˈats 7=ʔˈet 8=maχsˈom 9=hasafkanˈut,,,,
ilspeech-v2-test,"היא תהיה תחרות, כאלו יהיה לזה תחרות, יהיו עוד שחקנים שיבינו את מה שאני עושה.",0=hˈi 1=tihjˈe 2=taχaʁˈut 3=keʔˈilu 4=jihjˈe 5=lezˈe 6=taχaʁˈut 7=jihjˈu 8=ʔˈod 9=saχkanˈim 10=ʃejavˈinu 11=ʔˈet 12=mˈa 13=ʃeʔanˈi 14=ʔosˈe,,,,
ilspeech-v2-test,"פתרונות מקוריים ונועזים, ההיסטוריה מוכיחה שבאשראל יש לא מעט יזמים וממציאים.",0=pitʁonˈot 1=mekoʁijˈim 2=venoʔazˈim 3=hahistˈoʁja 4=moχiχˈa 5=ʃebejisʁaʔˈel 6=jˈeʃ 7=lˈo 8=meʔˈat 9=jazamˈim 10=umamtsiʔˈim,,,,
ilspeech-v2-test,החליטו החוקרים לשפר את הגלעים שלה. משנת אלפיים ועשר ועד אלפיים וחמש עשרה.,0=heχlˈitu 1=haχokʁˈim 2=leʃapˈeʁ 3=ʔˈet 4=haɡalaʔˈim 5=ʃelˈa 6=miʃnˈat 7=ʔalpˈajim 8=veʔˈeseʁ 9=veʔˈad 10=ʔalpˈajim 11=veχamˈeʃ 12=ʔesʁˈe,,,,
ilspeech-v2-test,אפשר היה להמיר אותם ישירות לאודיו ולשמוע אותם דרך הרמקולים.,0=ʔefʃˈaʁ 1=hajˈa 2=lehamˈiʁ 3=ʔotˈam 4=jeʃiʁˈot 5=laʔˈodjo 6=veliʃmˈoa 7=ʔotˈam 8=dˈeʁeχ 9=haʁˈamkolim,,,,
ilspeech-v2-test,"כל טריליון ומשהו הטונות של גז שנפלטו לאטמוספירה מאז המהפכה התעשייתית,",0=kˈol 1=tʁiljˈon 2=umˈaʃehu 3=hatˈonot 4=ʃˈel 5=ɡˈaz 6=ʃenifletˈu 7=laʔatmosfˈeʁa 8=meʔˈaz 9=hamahapeχˈa 10=hataʔasijatˈit,,,,
ilspeech-v2-test,ומכאן שיש אזורים ביקום שאנחנו פשוט לא מסוגלים לצפות בהם.,0=umikˈan 1=ʃejˈeʃ 2=ʔezoʁˈim 3=bajekˈum 4=ʃeʔanˈaχnu 5=paʃˈut 6=lˈo 7=mesuɡalˈim 8=litspˈot 9=bahˈem,,,,
ilspeech-v2-test,"והימים היו קצרים יותר. ובאוקיינוסים, שימיהם היו חומציים יותר מכפי שהם היום,",0=vehajamˈim 1=hajˈu 2=ktsaʁˈim 3=jotˈeʁ 4=ubaʔokijˈanosim 5=ʃemejmehˈem 6=hajˈu 7=χomtsijˈim 8=jotˈeʁ 9=mikfˈi 10=ʃehˈem 11=hajˈom,,,,
ilspeech-v2-test,זה שאני בא אליכם הביתה או למשרד.,0=zˈe 1=ʃeʔanˈi 2=bˈa 3=ʔeleχˈem 4=habˈajta 5=ʔˈo 6=lamisʁˈad,,,,
ilspeech-v2-test,"אדי מיים, מתאן ופחמן דו חמצני.",0=ʔedˈej 1=mˈajim 2=metʔˈan 3=vepaχmˈan 4=dˈu 5=χamtsanˈi,,,,
ilspeech-v2-test,שלום וברוכים הבאים לעושים היסטוריה. למה כל כך קשה לפתור את בעיית ההתחממות הגלובלית?,0=ʃalˈom 1=uvʁuχˈim 2=habaʔˈim 3=leʔosˈim 4=histˈoʁja 5=lˈama 6=kˈol 7=kˈaχ 8=kaʃˈe 9=liftˈoʁ 10=ʔˈet 11=beʔajˈat 12=hahitχamemˈut 13=haɡlobˈalit,,,,
ilspeech-v2-test,וברגע הזה חומר בהיקף של לא פחות משלוש פעמים המסה של השמש שלנו.,0=ubaʁˈeɡa 1=hazˈe 2=χˈomeʁ 3=behekˈef 4=ʃˈel 5=lˈo 6=paχˈot 7=miʃalˈoʃ 8=peʔamˈim 9=hamˈasa 10=ʃˈel 11=haʃˈemeʃ 12=ʃelˈanu,,,,
ilspeech-v2-test,כדי שאפשר יהיה לפנות את מאה שבעים ושש אנשי הצב.,0=kedˈej 1=ʃeʔefʃˈaʁ 2=jihjˈe 3=lefanˈot 4=ʔˈet 5=mˈeʔa 6=ʃivʔˈim 7=veʃiʃˈa 8=ʔanʃˈej 9=hatsˈevet,,,,
ilspeech-v2-test,גם עצם זה שקניתי את המיקרופון הזה שהתחיל מהפודקסט זה גם משהו שהוא ממש ממש טוב.,0=ɡˈam 1=ʔˈetsem 2=zˈe 3=ʃekanˈiti 4=ʔˈet 5=hamˈikʁofon 6=hazˈe 7=ʃehetχˈil 8=mehapˈodkast 9=zˈe 10=ɡˈam 11=mˈaʃu 12=ʃehˈu 13=mamˈaʃ 14=mamˈaʃ 15=tˈov,,,,
ilspeech-v2-test,"והיום אני לומד כל כך הרבה, אני לומד על בינה מלאכותית.",0=vehajˈom 1=ʔanˈi 2=lomˈed 3=kˈol 4=kˈaχ 5=haʁbˈe 6=ʔanˈi 7=lomˈed 8=ʔˈal 9=binˈa 10=melaχutˈit,,,,
ilspeech-v2-test,באוטומציה של מיק כי לזה ללקוחות לא תהיה גישה.,0=baʔotomˈatsja 1=ʃˈel 2=mˈajk 3=kˈi 4=lezˈe 5=lalakoχˈot 6=lˈo 7=tihjˈe 8=ɡiʃˈa,,,,
ilspeech-v2-test,"אני לא רואה סיבה להתייחס להערות, אני מעדיף לפרסם את המאמר במגזין אחר.",0=ʔanˈi 1=lˈo 2=ʁoʔˈe 3=sibˈa 4=lehitjaχˈes 5=laheʔaʁˈot 6=ʔanˈi 7=maʔadˈif 8=lefaʁsˈem 9=ʔˈet 10=hamaʔamˈaʁ 11=bemaɡazˈin 12=ʔaχˈeʁ,,,,
ilspeech-v2-test,למרות שהתיאוריה הראתה שגלי קבידה לעולם לא נצליח לגלות אותם בפועל.,0=lamʁˈot 1=ʃehateʔˈoʁja 2=heʁʔatˈa 3=ʃeɡalˈej 4=kvidˈa 5=leʔolˈam 6=lˈo 7=natslˈiaχ 8=leɡalˈot 9=ʔotˈam 10=bafˈoʔal,,,,
ilspeech-v2-test,יגרמו לקרני האור האלה להתעקם ולשנות את מסלולם.,0=jiɡʁemˈu 1=lekaʁnˈej 2=haʔˈoʁ 3=haʔˈele 4=lehitʔakˈem 5=veleʃanˈot 6=ʔˈet 7=maslulˈam,,,,
ilspeech-v2-test,"ואז נחיה ביחד, כאלו נחיה, אני לא יודע אם פה בחיפה בבת גלים, אבל",0=veʔˈaz 1=niχjˈe 2=bejˈaχad 3=keʔˈilu 4=niχjˈe 5=ʔanˈi 6=lˈo 7=jodˈeʔa 8=ʔˈim 9=pˈo 10=beχejfˈa 11=bˈat 12=ɡalˈim 13=ʔavˈal,,,,
